Duration;Action;Controller;IP;Created;Exception;StartDate;StartTime;EndDate;EndTime;Operation;Success
281;questionnaires;patient;194.239.195.65;2013-12-05 12:46:38.4030000;0;2013-12-05 12:46:38.4030000;1386243998403;2013-12-05 12:46:38.6830000;1386243998684;NULL;1
297;questionnaires;patient;194.239.195.65;2013-12-05 12:46:44.8570000;0;2013-12-05 12:46:44.8570000;1386244004856;2013-12-05 12:46:45.1530000;1386244005153;NULL;1
1062;questionnaires;patient;194.239.195.65;2013-12-05 12:47:02.4500000;0;2013-12-05 12:47:02.4500000;1386244022450;2013-12-05 12:47:03.5130000;1386244023512;NULL;1
266;questionnaires;patient;131.165.102.230;2013-12-05 12:47:33.5600000;0;2013-12-05 12:47:33.5600000;1386244053559;2013-12-05 12:47:33.8270000;1386244053825;NULL;1
344;questionnaires;patient;194.239.195.65;2013-12-05 12:49:17.5130000;0;2013-12-05 12:49:17.5130000;1386244157512;2013-12-05 12:49:17.8570000;1386244157856;NULL;1
687;questionnaires;patient;131.165.102.90;2013-12-05 12:49:24.1830000;0;2013-12-05 12:49:24.1830000;1386244164184;2013-12-05 12:49:24.8700000;1386244164871;NULL;1
859;questionnaires;patient;131.165.102.90;2013-12-05 12:51:16.0600000;0;2013-12-05 12:51:16.0600000;1386244276059;2013-12-05 12:51:16.9170000;1386244276918;NULL;1
953;questionnaires;patient;131.165.102.90;2013-12-05 12:51:36.9330000;0;2013-12-05 12:51:36.9330000;1386244296934;2013-12-05 12:51:37.8870000;1386244297887;NULL;1
859;questionnaires;patient;131.165.102.90;2013-12-05 12:51:47.9170000;0;2013-12-05 12:51:47.9030000;1386244307903;2013-12-05 12:51:48.7630000;1386244308762;NULL;1
593;questionnaires;patient;131.165.106.2;2013-12-05 12:51:48.7170000;0;2013-12-05 12:51:48.7000000;1386244308700;2013-12-05 12:51:49.2930000;1386244309293;NULL;1
500;questionnaires;patient;131.165.106.2;2013-12-05 12:51:56.6370000;0;2013-12-05 12:51:56.6370000;1386244316637;2013-12-05 12:51:57.1370000;1386244317137;NULL;1
500;questionnaires;patient;131.165.102.230;2013-12-05 12:51:57.3270000;0;2013-12-05 12:51:57.3100000;1386244317309;2013-12-05 12:51:57.8100000;1386244317809;NULL;1
500;questionnaires;patient;131.165.106.2;2013-12-05 12:52:00.7000000;0;2013-12-05 12:52:00.7000000;1386244320700;2013-12-05 12:52:01.2000000;1386244321200;NULL;1
516;questionnaires;patient;194.239.195.65;2013-12-05 12:52:02.1830000;0;2013-12-05 12:52:02.1830000;1386244322184;2013-12-05 12:52:02.7000000;1386244322700;NULL;1
890;questionnaires;patient;194.239.195.65;2013-12-05 12:52:02.9500000;0;2013-12-05 12:52:02.9500000;1386244322950;2013-12-05 12:52:03.8400000;1386244323840;NULL;1
484;questionnaires;patient;131.165.106.2;2013-12-05 12:52:05.5270000;0;2013-12-05 12:52:05.5270000;1386244325528;2013-12-05 12:52:06.0130000;1386244326012;NULL;1
344;questionnaires;patient;194.239.195.65;2013-12-05 12:52:25.1670000;0;2013-12-05 12:52:25.1670000;1386244345168;2013-12-05 12:52:25.5130000;1386244345512;NULL;1
515;questionnaires;patient;194.239.195.65;2013-12-05 12:52:40.3700000;0;2013-12-05 12:52:40.3570000;1386244360356;2013-12-05 12:52:40.8700000;1386244360871;NULL;1
250;questionnaires;patient;194.239.195.65;2013-12-05 12:53:06.2930000;0;2013-12-05 12:53:06.2930000;1386244386293;2013-12-05 12:53:06.5430000;1386244386543;NULL;1
235;questionnaires;patient;194.239.195.65;2013-12-05 12:53:13.5430000;0;2013-12-05 12:53:13.5430000;1386244393543;2013-12-05 12:53:13.7770000;1386244393778;NULL;1
234;questionnaires;patient;131.165.102.230;2013-12-05 12:53:17.0270000;0;2013-12-05 12:53:17.0270000;1386244397028;2013-12-05 12:53:17.2630000;1386244397262;NULL;1
265;questionnaires;patient;194.239.195.65;2013-12-05 12:53:19.7300000;0;2013-12-05 12:53:19.7300000;1386244399731;2013-12-05 12:53:19.9970000;1386244399996;NULL;1
296;questionnaires;patient;194.239.195.65;2013-12-05 12:53:31.3270000;0;2013-12-05 12:53:31.3270000;1386244411325;2013-12-05 12:53:31.6200000;1386244411621;NULL;1
281;questionnaires;patient;194.239.195.65;2013-12-05 12:53:46.5130000;0;2013-12-05 12:53:46.5130000;1386244426512;2013-12-05 12:53:46.7930000;1386244426793;NULL;1
344;questionnaires;patient;194.239.195.65;2013-12-05 12:53:53.3870000;0;2013-12-05 12:53:53.3870000;1386244433387;2013-12-05 12:53:53.7300000;1386244433731;NULL;1
360;questionnaires;patient;194.239.195.65;2013-12-05 12:54:04.0600000;0;2013-12-05 12:54:04.0430000;1386244444043;2013-12-05 12:54:04.4030000;1386244444403;NULL;1
359;questionnaires;patient;131.165.102.230;2013-12-05 12:54:04.5770000;0;2013-12-05 12:54:04.5770000;1386244444575;2013-12-05 12:54:04.9330000;1386244444934;NULL;1
531;questionnaires;patient;194.239.195.65;2013-12-05 12:54:07.8570000;0;2013-12-05 12:54:07.8570000;1386244447856;2013-12-05 12:54:08.3870000;1386244448387;NULL;1
391;questionnaires;patient;194.239.195.65;2013-12-05 12:54:17.6670000;0;2013-12-05 12:54:17.6670000;1386244457668;2013-12-05 12:54:18.0600000;1386244458059;NULL;1
344;questionnaires;patient;131.165.102.230;2013-12-05 12:54:39.7170000;0;2013-12-05 12:54:39.7170000;1386244479715;2013-12-05 12:54:40.0600000;1386244480059;NULL;1
312;questionnaires;patient;131.165.102.230;2013-12-05 12:55:16.9500000;0;2013-12-05 12:55:16.9500000;1386244516950;2013-12-05 12:55:17.2630000;1386244517262;NULL;1
110;questionnaires;patient;194.239.195.65;2013-12-05 12:55:27.9170000;0;2013-12-05 12:55:27.9170000;1386244527918;2013-12-05 12:55:28.0270000;1386244528028;NULL;1
406;questionnaires;patient;80.198.193.161;2013-12-05 12:55:33.4670000;0;2013-12-05 12:55:33.4670000;1386244533465;2013-12-05 12:55:33.8700000;1386244533871;NULL;1
796;questionnaires;patient;131.165.102.90;2013-12-05 12:55:33.9500000;0;2013-12-05 12:55:33.9500000;1386244533950;2013-12-05 12:55:34.7470000;1386244534746;NULL;1
109;questionnaires;patient;131.165.102.230;2013-12-05 12:56:06.2000000;0;2013-12-05 12:56:06.2000000;1386244566200;2013-12-05 12:56:06.3100000;1386244566309;NULL;1
625;questionnaires;patient;80.198.193.161;2013-12-05 12:56:08.3700000;0;2013-12-05 12:56:08.3700000;1386244568371;2013-12-05 12:56:08.9970000;1386244568996;NULL;1
281;questionnaires;patient;194.239.195.65;2013-12-05 12:56:35.0600000;0;2013-12-05 12:56:35.0600000;1386244595059;2013-12-05 12:56:35.3400000;1386244595340;NULL;1
93;questionnaires;patient;131.165.102.230;2013-12-05 12:56:40.4030000;0;2013-12-05 12:56:40.4030000;1386244600403;2013-12-05 12:56:40.4970000;1386244600496;NULL;1
734;questionnaires;patient;131.165.102.90;2013-12-05 12:57:03.6070000;0;2013-12-05 12:57:03.6070000;1386244623606;2013-12-05 12:57:04.3400000;1386244624340;NULL;1
375;questionnaires;patient;194.239.195.65;2013-12-05 12:57:04.7300000;0;2013-12-05 12:57:04.7300000;1386244624731;2013-12-05 12:57:05.1070000;1386244625106;NULL;1
297;questionnaires;patient;131.165.106.2;2013-12-05 12:57:06.0270000;0;2013-12-05 12:57:06.0270000;1386244626028;2013-12-05 12:57:06.3270000;1386244626325;NULL;1
359;questionnaires;patient;194.239.195.65;2013-12-05 12:57:30.9500000;0;2013-12-05 12:57:30.9500000;1386244650950;2013-12-05 12:57:31.3100000;1386244651309;NULL;1
94;questionnaires;patient;131.165.102.230;2013-12-05 12:57:48.1370000;0;2013-12-05 12:57:48.1370000;1386244668137;2013-12-05 12:57:48.2300000;1386244668231;NULL;1
391;questionnaires;patient;194.239.195.65;2013-12-05 12:57:50.2630000;0;2013-12-05 12:57:50.2630000;1386244670262;2013-12-05 12:57:50.6530000;1386244670653;NULL;1
813;questionnaires;patient;131.165.102.90;2013-12-05 12:57:51.4170000;0;2013-12-05 12:57:51.4170000;1386244671418;2013-12-05 12:57:52.2300000;1386244672231;NULL;1
390;questionnaires;patient;194.239.195.65;2013-12-05 12:57:54.7770000;0;2013-12-05 12:57:54.7770000;1386244674778;2013-12-05 12:57:55.1670000;1386244675168;NULL;1
2406;questionnaires;patient;194.239.195.65;2013-12-05 12:58:07.8100000;0;2013-12-05 12:58:07.8100000;1386244687809;2013-12-05 12:58:10.2170000;1386244690215;NULL;1
609;questionnaires;patient;80.198.193.161;2013-12-05 12:58:11.4330000;0;2013-12-05 12:58:11.4330000;1386244691434;2013-12-05 12:58:12.0430000;1386244692043;NULL;1
594;questionnaires;patient;80.198.193.161;2013-12-05 12:58:38.4170000;0;2013-12-05 12:58:38.4170000;1386244718418;2013-12-05 12:58:39.0130000;1386244719012;NULL;1
1625;questionnaires;patient;62.242.1.150;2013-12-05 12:58:55.1530000;0;2013-12-05 12:58:55.1530000;1386244735153;2013-12-05 12:58:56.7770000;1386244736778;NULL;1
1094;questionnaires;patient;62.242.1.150;2013-12-05 12:58:59.9170000;0;2013-12-05 12:58:59.9170000;1386244739918;2013-12-05 12:59:01.0130000;1386244741012;NULL;1
4281;questionnaires;patient;80.198.193.161;2013-12-05 12:59:06.0130000;0;2013-12-05 12:59:06.0130000;1386244746012;2013-12-05 12:59:10.2930000;1386244750293;NULL;1
1782;questionnaires;patient;80.198.193.161;2013-12-05 12:59:12.1670000;0;2013-12-05 12:59:12.1670000;1386244752168;2013-12-05 12:59:13.9500000;1386244753950;NULL;1
593;questionnaires;patient;80.198.193.161;2013-12-05 12:59:14.0770000;0;2013-12-05 12:59:14.0770000;1386244754075;2013-12-05 12:59:14.6670000;1386244754668;NULL;1
641;questionnaires;patient;80.198.193.161;2013-12-05 12:59:21.4670000;0;2013-12-05 12:59:21.4670000;1386244761465;2013-12-05 12:59:22.1070000;1386244762106;NULL;1
547;questionnaires;patient;194.239.195.65;2013-12-05 12:59:24.3700000;0;2013-12-05 12:59:24.3700000;1386244764371;2013-12-05 12:59:24.9170000;1386244764918;NULL;1
500;questionnaires;patient;80.198.193.161;2013-12-05 12:59:26.6200000;0;2013-12-05 12:59:26.6200000;1386244766621;2013-12-05 12:59:27.1200000;1386244767121;NULL;1
563;questionnaires;patient;62.242.1.150;2013-12-05 12:59:29.0900000;0;2013-12-05 12:59:29.0900000;1386244769090;2013-12-05 12:59:29.6530000;1386244769653;NULL;1
437;questionnaires;patient;62.242.1.150;2013-12-05 12:59:43.7770000;0;2013-12-05 12:59:43.7770000;1386244783778;2013-12-05 12:59:44.2170000;1386244784215;NULL;1
718;questionnaires;patient;131.165.102.90;2013-12-05 12:59:55.4500000;0;2013-12-05 12:59:55.4500000;1386244795450;2013-12-05 12:59:56.1670000;1386244796168;NULL;1
703;questionnaires;patient;131.165.102.90;2013-12-05 13:00:04.9330000;0;2013-12-05 13:00:04.9330000;1386244804934;2013-12-05 13:00:05.6370000;1386244805637;NULL;1
531;questionnaires;patient;62.242.1.150;2013-12-05 13:00:07.0130000;0;2013-12-05 13:00:07.0130000;1386244807012;2013-12-05 13:00:07.5430000;1386244807543;NULL;1
532;questionnaires;patient;62.242.1.150;2013-12-05 13:00:20.6200000;0;2013-12-05 13:00:20.6200000;1386244820621;2013-12-05 13:00:21.1530000;1386244821153;NULL;1
890;questionnaires;patient;131.165.102.90;2013-12-05 13:00:20.9500000;0;2013-12-05 13:00:20.9500000;1386244820950;2013-12-05 13:00:21.8400000;1386244821840;NULL;1
391;questionnaires;patient;62.242.1.150;2013-12-05 13:00:26.0900000;0;2013-12-05 13:00:26.0900000;1386244826090;2013-12-05 13:00:26.4800000;1386244826481;NULL;1
687;questionnaires;patient;131.165.102.90;2013-12-05 13:00:29.3270000;0;2013-12-05 13:00:29.3270000;1386244829325;2013-12-05 13:00:30.0130000;1386244830012;NULL;1
890;questionnaires;patient;131.165.102.90;2013-12-05 13:00:37.2300000;0;2013-12-05 13:00:37.2300000;1386244837231;2013-12-05 13:00:38.1200000;1386244838121;NULL;1
469;questionnaires;patient;62.242.1.150;2013-12-05 13:00:52.6070000;0;2013-12-05 13:00:52.6070000;1386244852606;2013-12-05 13:00:53.0770000;1386244853075;NULL;1
594;questionnaires;patient;62.242.1.150;2013-12-05 13:01:03.3400000;0;2013-12-05 13:01:03.3400000;1386244863340;2013-12-05 13:01:03.9330000;1386244863934;NULL;1
344;questionnaires;patient;62.242.1.150;2013-12-05 13:01:16.5900000;0;2013-12-05 13:01:16.5900000;1386244876590;2013-12-05 13:01:16.9330000;1386244876934;NULL;1
1016;questionnaires;patient;131.165.102.90;2013-12-05 13:01:29.4170000;0;2013-12-05 13:01:29.4170000;1386244889418;2013-12-05 13:01:30.4330000;1386244890434;NULL;1
328;questionnaires;patient;62.242.1.150;2013-12-05 13:01:38.7000000;0;2013-12-05 13:01:38.7000000;1386244898700;2013-12-05 13:01:39.0270000;1386244899028;NULL;1
375;questionnaires;patient;131.165.106.2;2013-12-05 13:01:41.4670000;0;2013-12-05 13:01:41.4670000;1386244901465;2013-12-05 13:01:41.8400000;1386244901840;NULL;1
703;questionnaires;patient;131.165.102.90;2013-12-05 13:01:43.3570000;0;2013-12-05 13:01:43.3570000;1386244903356;2013-12-05 13:01:44.0600000;1386244904059;NULL;1
313;questionnaires;patient;131.165.106.2;2013-12-05 13:01:46.4970000;0;2013-12-05 13:01:46.4970000;1386244906496;2013-12-05 13:01:46.8100000;1386244906809;NULL;1
375;questionnaires;patient;80.198.193.161;2013-12-05 13:01:48.3400000;0;2013-12-05 13:01:48.3400000;1386244908340;2013-12-05 13:01:48.7170000;1386244908715;NULL;1
563;questionnaires;patient;62.242.1.150;2013-12-05 13:02:00.4170000;0;2013-12-05 13:02:00.4170000;1386244920418;2013-12-05 13:02:00.9800000;1386244920981;NULL;1
1000;questionnaires;patient;131.165.102.90;2013-12-05 13:02:10.9970000;0;2013-12-05 13:02:10.9970000;1386244930996;2013-12-05 13:02:11.9970000;1386244931996;NULL;1
844;questionnaires;patient;131.165.102.90;2013-12-05 13:02:18.4170000;0;2013-12-05 13:02:18.4170000;1386244938418;2013-12-05 13:02:19.2630000;1386244939262;NULL;1
516;questionnaires;patient;62.242.1.150;2013-12-05 13:02:25.0430000;0;2013-12-05 13:02:25.0430000;1386244945043;2013-12-05 13:02:25.5600000;1386244945559;NULL;1
641;questionnaires;patient;131.165.102.90;2013-12-05 13:02:29.9500000;0;2013-12-05 13:02:29.9330000;1386244949934;2013-12-05 13:02:30.5770000;1386244950575;NULL;1
922;questionnaires;patient;131.165.102.90;2013-12-05 13:02:36.6670000;0;2013-12-05 13:02:36.6670000;1386244956668;2013-12-05 13:02:37.5900000;1386244957590;NULL;1
484;questionnaires;patient;62.242.1.150;2013-12-05 13:02:40.9500000;0;2013-12-05 13:02:40.9500000;1386244960950;2013-12-05 13:02:41.4330000;1386244961434;NULL;1
625;questionnaires;patient;131.165.102.90;2013-12-05 13:02:45.2170000;0;2013-12-05 13:02:45.2170000;1386244965215;2013-12-05 13:02:45.8400000;1386244965840;NULL;1
312;questionnaires;patient;131.165.106.2;2013-12-05 13:02:46.0770000;0;2013-12-05 13:02:46.0770000;1386244966075;2013-12-05 13:02:46.3870000;1386244966387;NULL;1
641;questionnaires;patient;131.165.102.90;2013-12-05 13:02:55.5900000;0;2013-12-05 13:02:55.5900000;1386244975590;2013-12-05 13:02:56.2300000;1386244976231;NULL;1
406;questionnaires;patient;194.239.195.65;2013-12-05 13:03:11.7770000;0;2013-12-05 13:03:11.7770000;1386244991778;2013-12-05 13:03:12.1830000;1386244992184;NULL;1
453;questionnaires;patient;62.242.1.150;2013-12-05 13:03:20.4800000;0;2013-12-05 13:03:20.4800000;1386245000481;2013-12-05 13:03:20.9330000;1386245000934;NULL;1
735;questionnaires;patient;131.165.102.90;2013-12-05 13:03:21.7170000;0;2013-12-05 13:03:21.7170000;1386245001715;2013-12-05 13:03:22.4500000;1386245002450;NULL;1
359;questionnaires;patient;131.165.102.90;2013-12-05 13:03:41.6070000;0;2013-12-05 13:03:41.6070000;1386245021606;2013-12-05 13:03:41.9670000;1386245021965;NULL;1
531;questionnaires;patient;62.242.1.150;2013-12-05 13:03:51.9800000;0;2013-12-05 13:03:51.9800000;1386245031981;2013-12-05 13:03:52.5130000;1386245032512;NULL;1
468;questionnaires;patient;131.165.102.90;2013-12-05 13:04:03.2000000;0;2013-12-05 13:04:03.2000000;1386245043200;2013-12-05 13:04:03.6670000;1386245043668;NULL;1
469;questionnaires;patient;62.242.1.150;2013-12-05 13:04:05.6670000;0;2013-12-05 13:04:05.6670000;1386245045668;2013-12-05 13:04:06.1370000;1386245046137;NULL;1
359;questionnaires;patient;131.165.106.2;2013-12-05 13:04:20.7000000;0;2013-12-05 13:04:20.7000000;1386245060700;2013-12-05 13:04:21.0600000;1386245061059;NULL;1
485;questionnaires;patient;62.242.1.150;2013-12-05 13:04:27.3400000;0;2013-12-05 13:04:27.3400000;1386245067340;2013-12-05 13:04:27.8270000;1386245067825;NULL;1
578;questionnaires;patient;131.165.102.90;2013-12-05 13:04:39.4170000;0;2013-12-05 13:04:39.4030000;1386245079403;2013-12-05 13:04:39.9800000;1386245079981;NULL;1
547;questionnaires;patient;131.165.102.90;2013-12-05 13:04:45.3870000;0;2013-12-05 13:04:45.3870000;1386245085387;2013-12-05 13:04:45.9330000;1386245085934;NULL;1
547;questionnaires;patient;131.165.102.90;2013-12-05 13:04:55.6370000;0;2013-12-05 13:04:55.6370000;1386245095637;2013-12-05 13:04:56.1830000;1386245096184;NULL;1
390;questionnaires;patient;80.198.193.161;2013-12-05 13:05:06.0270000;0;2013-12-05 13:05:06.0270000;1386245106028;2013-12-05 13:05:06.4170000;1386245106418;NULL;1
2219;questionnaires;patient;62.242.1.150;2013-12-05 13:05:53.6830000;0;2013-12-05 13:05:53.6830000;1386245153684;2013-12-05 13:05:55.9030000;1386245155903;NULL;1
1359;questionnaires;patient;80.198.193.161;2013-12-05 13:06:03.3100000;0;2013-12-05 13:06:03.3100000;1386245163309;2013-12-05 13:06:04.6670000;1386245164668;NULL;1
484;questionnaires;patient;62.242.1.150;2013-12-05 13:06:15.9800000;0;2013-12-05 13:06:15.9800000;1386245175981;2013-12-05 13:06:16.4670000;1386245176465;NULL;1
422;questionnaires;patient;62.242.1.150;2013-12-05 13:06:29.9330000;0;2013-12-05 13:06:29.9330000;1386245189934;2013-12-05 13:06:30.3570000;1386245190356;NULL;1
781;questionnaires;patient;62.242.1.150;2013-12-05 13:06:35.8570000;0;2013-12-05 13:06:35.8570000;1386245195856;2013-12-05 13:06:36.6370000;1386245196637;NULL;1
406;questionnaires;patient;62.242.1.150;2013-12-05 13:06:55.2630000;0;2013-12-05 13:06:55.2630000;1386245215262;2013-12-05 13:06:55.6670000;1386245215668;NULL;1
453;questionnaires;patient;194.239.195.65;2013-12-05 13:06:57.7170000;0;2013-12-05 13:06:57.7170000;1386245217715;2013-12-05 13:06:58.1670000;1386245218168;NULL;1
406;questionnaires;patient;131.165.102.90;2013-12-05 13:07:04.2300000;0;2013-12-05 13:07:04.2170000;1386245224215;2013-12-05 13:07:04.6200000;1386245224621;NULL;1
328;questionnaires;patient;62.242.1.150;2013-12-05 13:07:05.5770000;0;2013-12-05 13:07:05.5770000;1386245225575;2013-12-05 13:07:05.9030000;1386245225903;NULL;1
656;questionnaires;patient;10.0.250.126;2013-12-05 13:07:12.4670000;0;2013-12-05 13:07:12.4670000;1386245232465;2013-12-05 13:07:13.1200000;1386245233121;NULL;1
640;questionnaires;patient;10.0.250.126;2013-12-05 13:07:13.7770000;0;2013-12-05 13:07:13.7770000;1386245233778;2013-12-05 13:07:14.4170000;1386245234418;NULL;1
407;questionnaires;patient;131.165.102.90;2013-12-05 13:07:26.4970000;0;2013-12-05 13:07:26.4970000;1386245246496;2013-12-05 13:07:26.9030000;1386245246903;NULL;1
359;questionnaires;patient;131.165.102.90;2013-12-05 13:07:30.7770000;0;2013-12-05 13:07:30.7770000;1386245250778;2013-12-05 13:07:31.1370000;1386245251137;NULL;1
390;questionnaires;patient;131.165.102.90;2013-12-05 13:07:34.6070000;0;2013-12-05 13:07:34.6070000;1386245254606;2013-12-05 13:07:34.9970000;1386245254996;NULL;1
422;questionnaires;patient;131.165.102.90;2013-12-05 13:07:37.4800000;0;2013-12-05 13:07:37.4800000;1386245257481;2013-12-05 13:07:37.9030000;1386245257903;NULL;1
297;questionnaires;patient;80.198.193.161;2013-12-05 13:07:48.3570000;0;2013-12-05 13:07:48.3570000;1386245268356;2013-12-05 13:07:48.6530000;1386245268653;NULL;1
281;questionnaires;patient;80.198.193.161;2013-12-05 13:07:53.4500000;0;2013-12-05 13:07:53.4500000;1386245273450;2013-12-05 13:07:53.7300000;1386245273731;NULL;1
719;questionnaires;patient;131.165.102.90;2013-12-05 13:08:15.0270000;0;2013-12-05 13:08:15.0130000;1386245295012;2013-12-05 13:08:15.7300000;1386245295731;NULL;1
391;questionnaires;patient;194.239.195.65;2013-12-05 13:08:18.1830000;0;2013-12-05 13:08:18.1830000;1386245298184;2013-12-05 13:08:18.5770000;1386245298575;NULL;1
360;questionnaires;patient;62.242.1.150;2013-12-05 13:08:26.9170000;0;2013-12-05 13:08:26.9170000;1386245306918;2013-12-05 13:08:27.2770000;1386245307278;NULL;1
688;questionnaires;patient;131.165.102.90;2013-12-05 13:08:48.6200000;0;2013-12-05 13:08:48.6200000;1386245328621;2013-12-05 13:08:49.3100000;1386245329309;NULL;1
719;questionnaires;patient;131.165.102.90;2013-12-05 13:08:54.2170000;0;2013-12-05 13:08:54.2170000;1386245334215;2013-12-05 13:08:54.9330000;1386245334934;NULL;1
609;questionnaires;patient;194.239.195.65;2013-12-05 13:09:04.2770000;0;2013-12-05 13:09:04.2770000;1386245344278;2013-12-05 13:09:04.8870000;1386245344887;NULL;1
703;questionnaires;patient;131.165.102.90;2013-12-05 13:09:06.4670000;0;2013-12-05 13:09:06.4670000;1386245346465;2013-12-05 13:09:07.1670000;1386245347168;NULL;1
